Year,Month,Day,Hour,GHI,DNI,DIF,AP,RH,WS,WD
2013,04,17,01,0,0,0,863,14.81,3.394,70.04
2013,04,17,02,0,0,0,863,19.59,4.951,55.71
2013,04,17,03,0,0,0,862,22.07,5.352,72.64
2013,04,17,04,0,0,0,863,29.24,4.65,68.5
2013,04,17,05,0,0,0,862,32.65,7.968,72.57
2013,04,17,06,0,0,0,862,33.47,8.59,71.31
2013,04,17,07,0,0,0,862,32.49,10.26,76.54
2013,04,17,08,41.81,7.787,40.56,863,33.08,11.76,74.38
2013,04,17,09,192.4,166.5,143.6,863,33.53,12.73,72.49
2013,04,17,10,333.7,196.7,247.3,864,31.22,14.47,74.33
2013,04,17,11,346.5,12.16,339,864,28.94,14.38,77.59
2013,04,17,12,437.2,24.37,418.5,865,26.02,13.39,72.14
2013,04,17,13,616.4,125.3,511.5,864,23.8,12.89,73.31
2013,04,17,14,678.9,169,532.3,864,19.96,12.15,68.8
2013,04,17,15,685.9,187.5,526.6,864,16.39,11.43,67.94
2013,04,17,16,617.2,166.9,486.3,863,14.98,11.42,68.24
2013,04,17,17,541.9,212.2,399.5,863,14.32,10.98,62.65
2013,04,17,18,405.3,174.6,311,862,14.29,10.19,62.63
2013,04,17,19,143.9,7.46,140.7,862,15.94,11.86,70.56
2013,04,17,20,48.34,0,48.34,863,16.33,12.48,69.58
2013,04,17,21,0,0,0,864,18.12,13.37,65.8
2013,04,17,22,0,0,0,865,19.93,12.86,69.2
2013,04,17,23,0,0,0,866,21.26,12.58,72.61
2013,04,18,00,0,0,0,867,23.05,13.83,79.6
2013,04,18,01,0,0,0,867,26.05,13.08,82.8
2013,04,18,02,0,0,0,867,28.07,13.01,82.8
2013,04,18,03,0,0,0,867,29.04,12.69,80.8
2013,04,18,04,0,0,0,867,29.58,13.52,73.9
2013,04,18,05,0,0,0,868,29.83,12.57,77.76
2013,04,18,06,0,0,0,869,30.03,11.38,80.4
2013,04,18,07,0,0,0,869,30.12,11.48,78.68
2013,04,18,08,13.11,0,13.03,869,30.43,10.17,80.2
2013,04,18,09,70.32,0,70.32,870,28.26,9.75,77.44
2013,04,18,10,131.3,0,131.3,870,24.78,9.14,76.4
2013,04,18,11,221,0,221,870,22.52,8.54,69.54
2013,04,18,12,370.7,0,370.7,870,20.52,7.903,67.93
2013,04,18,13,441,6.363,435.6,870,19.54,8.26,67.32
2013,04,18,14,562.5,26.89,539.2,869,17.9,9.1,70.78
2013,04,18,15,412.1,0,412.1,869,17.3,7.674,68.83
2013,04,18,16,356.6,0,356.6,868,17.05,6.972,67.99
2013,04,18,17,256.2,0,256.2,868,17.15,6.032,63.7
2013,04,18,18,263.9,0,263.9,869,17.24,5.281,53.77
2013,04,18,19,160.3,0,160.3,869,17.14,5.003,54.1
2013,04,18,20,53.68,0,53.68,870,17.93,4.715,58.55
2013,04,18,21,0,0,0,871,18.41,5.556,63.62
2013,04,18,22,0,0,0,871,18.76,5.683,69.35
2013,04,18,23,0,0,0,872,19.52,5.459,66.02
2013,04,19,00,0,0,0,872,20.38,4.809,64.35
2013,04,19,01,0,0,0,872,22.31,3.938,50.16
2013,04,19,02,0,0,0,872,22.46,4.197,51.84
2013,04,19,03,0,0,0,872,23.78,3.278,54.41
2013,04,19,04,0,0,0,873,25.2,2.952,53.34
2013,04,19,05,0,0,0,873,27.08,2.714,43.71
2013,04,19,06,0,0,0,874,26.47,2.4,37.69
2013,04,19,07,0,0,0,873,26.78,2.733,79.49
2013,04,19,08,28.88,0,28.88,874,27.35,2.158,38.83
2013,04,19,09,137.7,0,137.7,874,26.46,1.991,48.36
2013,04,19,10,290.6,17.96,281.5,874,24.58,2.217,70.98
2013,04,19,11,452.2,67.22,409.6,874,22.66,2.815,47
2013,04,19,12,589.6,113.7,503.5,874,21.77,3.806,63.83
2013,04,19,13,688.7,146.6,565.6,874,19.37,4.892,62.45
2013,04,19,14,736.5,167.9,589.9,873,17.03,5.384,61.69
2013,04,19,15,722.4,175.7,571.8,872,16.13,5.379,70.54
2013,04,19,16,641.4,144.6,526.8,871,15.63,5.495,66.76
2013,04,19,17,516.8,107.1,443.4,870,14.92,5.936,66.92
2013,04,19,18,359.5,42.98,336,870,14.06,5.684,65.5
2013,04,19,19,197.5,0,197.2,870,13.95,4.991,70.12
2013,04,19,20,69.78,0,69.78,870,14.39,4.58,59.26
2013,04,19,21,0,0,0,870,17.04,2.839,53.38
2013,04,19,22,0,0,0,871,19.45,2.522,84.2
2013,04,19,23,0,0,0,872,20.72,2.064,72.67
2013,04,20,00,0,0,0,872,22.78,1.469,189.8
2013,04,20,01,0,0,0,872,24.22,2.752,179.1
2013,04,20,02,0,0,0,873,26,3.369,51.16
2013,04,20,03,0,0,0,873,25.62,3.216,45.66
2013,04,20,04,0,0,0,872,24.56,2.697,56.04
2013,04,20,05,0,0,0,873,27.25,1.681,355.3
2013,04,20,06,0,0,0,873,29.64,2.689,274.1
2013,04,20,07,0,0,0,874,30.16,3.594,249.1
2013,04,20,08,29.45,0,29.45,875,29.23,3.908,232.3
2013,04,20,09,106,0,106,877,26.52,5.989,243.5
2013,04,20,10,240.5,0,240.5,877,33.76,8.02,253.6
2013,04,20,11,415.8,31.68,395.1,878,27,6.793,252.1
2013,04,20,12,427.3,10.33,419.6,878,25.39,7.312,250.5
2013,04,20,13,372,0,372,878,23.29,6.469,262.4
2013,04,20,14,410,0,407.8,878,21.9,5.99,269.5
2013,04,20,15,592.1,74.09,528.6,878,19.85,4.586,274.7
2013,04,20,16,607.7,151.4,488.7,877,18.3,3.727,278.4
2013,04,20,17,500.5,145.1,399.6,876,17.1,3.368,307.4
2013,04,20,18,279.3,11.99,272.2,876,17.38,2.617,279.4
2013,04,20,19,172.8,0,172.5,876,17.35,1.354,216.5
2013,04,20,20,83,0,83,876,17.69,0.44,221.4
2013,04,20,21,5.551,0,5.551,876,19.32,0.985,274.3
2013,04,20,22,0,0,0,876,21.51,2.209,235.1
2013,04,20,23,0,0,0,876,23.33,3.664,200.7
2013,04,21,00,0,0,0,876,24.99,3.244,200.7
2013,04,21,01,0,0,0,876,27.63,2.82,204.7
2013,04,21,02,0,0,0,876,30.38,2.155,225.2
2013,04,21,03,0,0,0,875,31.61,2.646,240.2
2013,04,21,04,0,0,0,875,31.28,2.289,183.5
2013,04,21,05,0,0,0,874,33.11,2.456,189.5
2013,04,21,06,0,0,0,874,37.05,3.096,211.1
2013,04,21,07,0,0,0,874,37.13,3.764,207.5
2013,04,21,08,44.89,0,44.89,875,38.13,2.357,21.67
2013,04,21,09,178.7,57.62,160.1,876,34.71,1.391,199.9
2013,04,21,10,355.5,185.7,265.5,876,27.15,0.794,249.9
2013,04,21,11,533.9,313.8,332.6,876,22.27,1.31,358
2013,04,21,12,696.2,413.3,381.1,876,19.97,1.8,344.3
2013,04,21,13,786.5,389.5,458,876,18.03,2.352,357.1
2013,04,21,14,784.5,337.3,488.3,875,16.34,2.604,6.866
2013,04,21,15,650.6,148.8,521.6,874,14.9,3.433,323.9
2013,04,21,16,445.1,21.95,427.1,874,13.97,4.365,319
2013,04,21,17,421.4,52.9,385.4,873,13.04,4.232,268.9
2013,04,21,18,319.7,48.04,293.9,873,12.2,4.791,279.3
2013,04,21,19,233.7,63.99,210.7,874,12.32,4.135,270
2013,04,21,20,116.8,20.68,112.2,874,12.26,4.249,264.7
2013,04,21,21,11.05,0,11.05,874,13.24,3.944,270.1
2013,04,21,22,0,0,0,875,15.47,1.53,298.5
2013,04,21,23,0,0,0,876,17.38,2.977,223
2013,04,22,00,0,0,0,877,19.04,3.569,219.3
2013,04,22,01,0,0,0,877,20.04,2.483,300.1
2013,04,22,02,0,0,0,877,21.68,2.14,124.4
2013,04,22,03,0,0,0,877,24.1,1.796,179
2013,04,22,04,0,0,0,877,25.52,2.157,188
2013,04,22,05,0,0,0,877,26.97,3.277,192.4
2013,04,22,06,0,0,0,877,26.33,2.916,183.9
2013,04,22,07,0,0,0,877,26.7,2.289,185.4
2013,04,22,08,55.44,45.43,47.93,877,26.88,2.851,183.4
2013,04,22,09,222.3,302.1,128.8,878,24.43,1.247,173.9
2013,04,22,10,412.7,487.9,176.7,878,17.09,3.283,200.8
2013,04,22,11,585.5,583.8,211.3,878,14.68,4.035,239.4
2013,04,22,12,730.8,656,228.6,877,14.24,4.223,251
2013,04,22,13,827,680,250.8,877,13.02,5.87,271.1
2013,04,22,14,866,684.3,263.1,876,11.94,6.882,270.7
2013,04,22,15,846,673.5,264,876,10.37,7.721,267.6
2013,04,22,16,757.2,591.7,284.4,875,10.75,6.906,269.8
2013,04,22,17,624.2,523.2,264,875,10.95,7.193,270.2
2013,04,22,18,463.8,442.4,224.8,875,10.89,7.717,279.9
2013,04,22,19,291.8,354.2,161.6,875,10.86,6.273,288.8
2013,04,22,20,116.1,161.1,83.5,875,10.99,5.707,289.8
2013,04,22,21,7.769,0,7.769,875,12.73,3.718,253.1
2013,04,22,22,0,0,0,876,14.97,4.131,220.2
2013,04,22,23,0,0,0,877,16.26,1.958,317.3
2013,04,23,00,0,0,0,877,18.55,3.111,83.6
2013,04,23,01,0,0,0,877,21.68,3.188,84.5
2013,04,23,02,0,0,0,878,22.32,3.286,54.65
2013,04,23,03,0,0,0,877,24.77,2.706,118.8
2013,04,23,04,0,0,0,877,22.16,1.983,149.9
2013,04,23,05,0,0,0,877,25.94,1.291,15.76
2013,04,23,06,0,0,0,877,31.98,2.482,28.55
2013,04,23,07,0,0,0,878,37.73,2.325,44.89
2013,04,23,08,61.27,74.1,49.24,878,38.83,1.552,48.83
2013,04,23,09,230.2,342.7,123.9,879,37.49,1.852,36.45
2013,04,23,10,412.9,486.3,176.3,879,30.26,2.151,67.35
2013,04,23,11,587.1,598.5,200.8,879,25.05,2.073,64.15
2013,04,23,12,738.3,688,209.3,879,20.37,2.741,52.42
2013,04,23,13,839,741.9,207.5,879,15.97,3.335,54.83
2013,04,23,14,890,809,174.9,878,12.41,3.421,63.61
2013,04,23,15,874,821,161.4,877,9.9,2.957,87
2013,04,23,16,793.6,809,146,877,8.02,2.825,37.98
2013,04,23,17,673.5,805,118.1,876,6.797,3.303,21.83
2013,04,23,18,502.1,724.9,109.1,876,7.423,3.71,73.99
2013,04,23,19,324.2,651.4,85,876,7.094,4.099,85.4
2013,04,23,20,143.8,493.8,53.17,876,7.084,4.006,98.5
2013,04,23,21,10.3,35.68,8.02,876,9.05,3.303,108.5
2013,04,23,22,0,0,0,877,10.5,2.631,150
2013,04,23,23,0,0,0,877,10.56,2.95,182.3
2013,04,24,00,0,0,0,877,11.23,3.372,189.9
2013,04,24,01,0,0,0,877,11.13,3.048,186.5
2013,04,24,02,0,0,0,877,11.52,3.531,155.7
2013,04,24,03,0,0,0,877,12.54,3.248,140.2
2013,04,24,04,0,0,0,877,14.63,2.561,103.1
2013,04,24,05,0,0,0,877,14.33,3.584,148.5
2013,04,24,06,0,0,0,877,13.69,2.728,173.5
2013,04,24,07,0,0,0,877,14.09,3.863,129.7
2013,04,24,08,67.9,158.5,43.64,877,13.38,3.835,129.4
2013,04,24,09,251.7,502.5,94.7,877,12.46,3.767,87.3
2013,04,24,10,445.6,688.5,107.9,878,13.43,3.411,31.37
2013,04,24,11,625.1,786.4,115.9,878,10.73,3.066,42.05
2013,04,24,12,772.4,850,116.2,878,9.32,2.738,53.4
2013,04,24,13,873,888,114.8,877,6.961,3.463,38.62
2013,04,24,14,915,903,113.9,876,7.016,3.878,58.45
2013,04,24,15,890,887,118.8,876,7.11,3.824,74.13
2013,04,24,16,813,872,112.3,875,5.822,3.899,76.85
2013,04,24,17,684,837,104.7,874,4.792,3.839,48.12
2013,04,24,18,515.7,764.1,99.8,874,4.615,3.794,80.4
2013,04,24,19,334.1,673.1,85,874,4.427,3.393,64.17
2013,04,24,20,147.7,488.5,55.36,874,4.043,3.231,68.94
2013,04,24,21,10.27,15.85,9.13,874,6.061,2.558,106.2
2013,04,24,22,0,0,0,875,7.033,2.633,151
2013,04,24,23,0,0,0,875,7.604,2.115,161.7
2013,04,25,00,0,0,0,875,7.932,2.227,162.4
2013,04,25,01,0,0,0,875,9.06,2.941,202.6
2013,04,25,02,0,0,0,875,8.26,2.982,152.4
2013,04,25,03,0,0,0,875,10.88,1.685,124.2
2013,04,25,04,0,0,0,874,8.62,3.336,158
2013,04,25,05,0,0,0,874,8.36,3.283,161
2013,04,25,06,0,0,0,874,8.81,3.177,142.6
2013,04,25,07,0,0,0,874,13.56,1.522,95
2013,04,25,08,80.1,237.9,43.65,875,13.26,1.417,341.8
2013,04,25,09,264.6,564,87.7,875,13.69,1.356,5.644
2013,04,25,10,454.5,683.2,117.5,875,12.15,2.752,34.03
2013,04,25,11,631.4,762.8,134.7,875,11.11,3.41,50.01
2013,04,25,12,782.7,857,118.4,875,8.8,4.046,52
2013,04,25,13,880,886,121.7,874,7.198,3.894,49.33
2013,04,25,14,922,899,122.3,873,6.713,5.344,66.18
2013,04,25,15,900,895,119.6,872,5.089,6.175,72.52
2013,04,25,16,820,874,116,870,2.682,5.202,71.67
2013,04,25,17,689.3,827,114.3,869,1.531,3.615,50.61
2013,04,25,18,520.4,749.4,110.3,869,0.965,3.159,57.15
2013,04,25,19,331.2,617.8,99.9,868,1.532,4.171,70.78
2013,04,25,20,136.7,336,70.11,868,2.946,4.429,61.18
2013,04,25,21,11.35,8.03,10.73,868,5.946,3.34,58.86
2013,04,25,22,0,0,0,868,8.21,3.135,80.6
2013,04,25,23,0,0,0,869,8.09,3.431,74.95
2013,04,26,00,0,0,0,869,9.66,1.386,115.1
2013,04,26,01,0,0,0,868,10.86,1.262,206.5
2013,04,26,02,0,0,0,868,9.1,2.322,218.1
2013,04,26,03,0,0,0,868,10.92,1.933,311.4
2013,04,26,04,0,0,0,868,12.67,1.871,241.3
2013,04,26,05,0,0,0,868,14.29,1.271,266.4
2013,04,26,06,0,0,0,869,15.26,2.884,258.5
2013,04,26,07,0,0,0,869,15.28,3.121,239.6
2013,04,26,08,78.52,170,51.04,870,13.37,3.04,231.8
2013,04,26,09,259.1,472.2,109,870,9.31,1.958,233.3
2013,04,26,10,444.3,604.8,142.8,871,5.396,1.344,59.05
2013,04,26,11,624.4,720.7,153,871,3.737,4.015,246.4
2013,04,26,12,761.3,752.2,177.2,871,3.703,5.344,268.3
2013,04,26,13,870,792.9,189,870,3.517,5.752,268.7
2013,04,26,14,848,586.8,324.8,870,3.573,5.932,269.6
2013,04,26,15,692,350.1,384.6,870,3.015,6.191,285.6
2013,04,26,16,818,625,312,869,2.87,6.361,305.6
2013,04,26,17,586.7,375.8,317,869,2.894,5.547,298.9
2013,04,26,18,526.1,582.1,212.2,869,3.693,6.992,282.9
2013,04,26,19,322.5,564.5,109.7,869,3.717,5.89,269.2
2013,04,26,20,143.8,372.1,70.28,869,3.546,5.098,263.7
2013,04,26,21,12.11,12.76,11.11,869,4.707,4.252,250.3
2013,04,26,22,0,0,0,869,6.139,4.379,224.2
2013,04,26,23,0,0,0,869,7.039,4.406,247.3
2013,04,27,00,0,0,0,870,11.81,3.001,301.2
2013,04,27,01,0,0,0,870,13.39,2.664,139.6
2013,04,27,02,0,0,0,870,16.16,2.608,138.1
2013,04,27,03,0,0,0,870,17.66,3.108,137
2013,04,27,04,0,0,0,870,17.41,2.229,123.2
2013,04,27,05,0,0,0,870,19.55,2.929,220.9
2013,04,27,06,0,0,0,871,19.64,2.908,259.5
2013,04,27,07,0,0,0,871,23.74,2.225,267.6
2013,04,27,08,60.2,11.63,57.8,872,33.14,1.959,275.8
2013,04,27,09,209.7,148.1,161.2,873,35.91,1.151,276.5
2013,04,27,10,336.3,150.4,260.5,873,32.94,1.7,278.9
2013,04,27,11,518.3,286.1,333.1,874,25.24,2.056,302.6
2013,04,27,12,593.5,261.4,389.2,874,21.52,0.995,342.7
2013,04,27,13,763.8,431.6,391.1,874,16.14,1.742,328.9
2013,04,27,14,722,355.6,404,873,15.71,2.231,37.1
2013,04,27,15,641.4,279.6,395.5,872,14.33,1.993,81.7
2013,04,27,16,610,247.6,413.5,872,12.4,1.643,81
2013,04,27,17,501.3,200.5,358.6,871,11.55,2.812,36.91
2013,04,27,18,332.3,77.69,291,871,10.96,2.862,38.43
2013,04,27,19,188,18.75,179.7,871,10.86,2.387,54
2013,04,27,20,83.2,0,83.2,871,12.14,3.552,93.5
2013,04,27,21,7.41,0,7.41,871,13.85,2.909,98.5
2013,04,27,22,0,0,0,871,15.9,2.182,126.9
2013,04,27,23,0,0,0,872,17.18,0.933,142.1
2013,04,28,00,0,0,0,872,18.81,5.24,96.1
2013,04,28,01,0,0,0,872,18.78,7.845,83.8
2013,04,28,02,0,0,0,872,21.41,5.762,73.13
2013,04,28,03,0,0,0,871,23.9,6.338,69.57
2013,04,28,04,0,0,0,871,25.24,7.201,72.67
2013,04,28,05,0,0,0,870,26.12,9.1,72.84
2013,04,28,06,0,0,0,870,25.1,12.16,76.33
2013,04,28,07,0,0,0,870,25.07,11.56,72.29
2013,04,28,08,65.12,10.89,62.84,871,25.96,9.85,71.97
2013,04,28,09,238.6,184.1,177.5,871,24.25,11.74,68.9
2013,04,28,10,352.3,185.6,258.4,871,21.62,11.83,72.18
2013,04,28,11,526.3,284.6,340,870,19.88,12.22,77.91
2013,04,28,12,536.1,105.7,454.6,870,18.01,12.12,81.6
2013,04,28,13,425.1,8.13,418.3,869,16.59,12.83,77.87
2013,04,28,14,415.5,0,415.4,868,15.29,12.11,73.59
2013,04,28,15,323.2,0,323.2,868,13.78,12.07,67.99
2013,04,28,16,436.6,5.801,432,867,13.07,12.22,63.86
2013,04,28,17,395.7,5.877,391.4,867,12.16,11.91,65.08
2013,04,28,18,224,0,224,866,11.7,12.5,67.94
2013,04,28,19,134.4,0,134.4,866,11.67,12.04,66.95
2013,04,28,20,68.6,0,68.6,866,11.73,11.89,69.31
2013,04,28,21,0,0,0,867,11.84,11.91,70.14
2013,04,28,22,0,0,0,868,12.25,10.95,71.18
2013,04,28,23,0,0,0,869,12.97,9.85,70.38
2013,04,29,00,0,0,0,869,14.29,8.26,66.1
2013,04,29,01,0,0,0,869,15.2,7.373,66.86
2013,04,29,02,0,0,0,870,15.75,6.049,68.68
2013,04,29,03,0,0,0,869,16.22,5.578,70.83
2013,04,29,04,0,0,0,869,17.24,4.979,69.57
2013,04,29,05,0,0,0,869,19.39,3.665,72.14
2013,04,29,06,0,0,0,870,20.29,3.475,80.7
2013,04,29,07,0,0,0,870,21.47,2.963,83.4
2013,04,29,08,37.07,0,37.07,871,23.25,2.029,59.64
2013,04,29,09,147.3,0,147.3,872,22.27,1.863,18.65
2013,04,29,10,302,14.61,294.4,872,20.14,3.293,66.48
2013,04,29,11,389.9,11.39,381.9,872,19.61,3.477,86.3
2013,04,29,12,468.8,40.24,436.4,872,18.96,3.645,85.1
2013,04,29,13,544.6,69.51,485,872,15.87,2.729,108.4
2013,04,29,14,582.8,59.95,529,871,13.89,2.245,131.6
2013,04,29,15,483.4,23.59,462.5,871,12.72,1.657,109.7
2013,04,29,16,546.6,88,473.9,871,11.99,1.71,209.5
2013,04,29,17,515.9,70.13,466.5,870,11.52,3.515,231.3
2013,04,29,18,315.2,9.26,309.6,871,11.57,4.725,227
2013,04,29,19,120.8,0,120.8,871,12.38,5.263,244.8
2013,04,29,20,60.42,0,60.42,871,13.03,4.445,240.2
2013,04,29,21,7.152,0,7.152,872,13.92,4.347,235.8
2013,04,29,22,0,0,0,872,15.62,3.644,217.4
2013,04,29,23,0,0,0,873,17.47,3.363,213.7
2013,04,30,00,0,0,0,873,16.76,4.198,211.3
2013,04,30,01,0,0,0,874,16.72,3.499,205.9
2013,04,30,02,0,0,0,874,17.97,3.732,200.6
2013,04,30,03,0,0,0,874,18.69,3.026,205.5
2013,04,30,04,0,0,0,874,18.84,3.894,260.2
2013,04,30,05,0,0,0,875,22.76,4.463,249.5
2013,04,30,06,0,0,0,875,28.41,4.68,282.5
2013,04,30,07,0,0,0,876,30.57,2.677,296.2
2013,04,30,08,44.61,0,44.61,876,31.32,2.344,289.6
2013,04,30,09,166.9,0,165.3,877,27.27,2.075,151
2013,04,30,10,327.4,62.34,294.5,877,23.03,3.855,152.5
2013,04,30,11,497.5,153.9,394,877,15.51,5.681,99.8
2013,04,30,12,632.9,209.8,467.1,876,16.11,7.291,83.5
2013,04,30,13,738.4,267.5,505.7,876,15.57,7.214,79.55
2013,04,30,14,787.4,310.6,507.3,875,16.35,6.178,67.49
2013,04,30,15,782.2,344.9,477.4,874,15.59,6.051,53.87
2013,04,30,16,710.8,340,433.1,873,14.15,5.134,46.28
2013,04,30,17,600.7,330,367.5,872,13.38,4.486,65.66
2013,04,30,18,431.3,211.8,311.1,872,13.58,4.586,69.43
2013,04,30,19,263.4,91.2,227.1,871,12.8,7.152,55.8
2013,04,30,20,101.7,0,101.4,872,12.81,7.66,60.77
2013,04,30,21,9.48,0,9.48,872,13.4,6.565,62.16
2013,04,30,22,0,0,0,873,13.2,7.544,82.1
2013,04,30,23,0,0,0,873,13.52,7.287,91.9
2013,05,01,00,0,0,0,873,15.93,4.964,78.29
2013,05,01,01,0,0,0,874,15.62,4.952,83.5
2013,05,01,02,0,0,0,874,13.56,4.302,79.41
2013,05,01,03,0,0,0,874,14.3,3.54,52.33
2013,05,01,04,0,0,0,874,17.96,4.074,33.06
2013,05,01,05,0,0,0,874,20.29,4.306,40.69
2013,05,01,06,0,0,0,874,19.86,3.788,62.11
2013,05,01,07,0,0,0,874,20.57,1.63,49.61
2013,05,01,08,81.4,99.8,63.12,874,19.97,1.774,57.61
2013,05,01,09,256,358.5,134.2,875,17.65,1.349,45.98
2013,05,01,10,438,499.8,180.9,875,16.25,2.034,67.97
2013,05,01,11,611.6,602.1,208.3,875,15.68,5.018,73.83
2013,05,01,12,750,655.8,231.1,875,10.51,6.713,76.88
2013,05,01,13,844,684.4,247.7,874,9.73,8.13,65.3
2013,05,01,14,886,702.2,251.6,874,10.26,7.93,60.25
2013,05,01,15,865,696.7,247.2,873,10.45,7.602,54.71
2013,05,01,16,785.8,669.9,236.8,872,9.25,7.359,60.09
2013,05,01,17,660.1,629,214.3,872,8.36,7.432,51.17
2013,05,01,18,506.1,578.8,181.1,871,7.272,6.446,56.64
2013,05,01,19,328.7,488,138.3,871,6.749,6.436,62.43
2013,05,01,20,145.9,284.5,85.5,871,7.206,5.858,67.27
2013,05,01,21,16.37,12.05,15.27,872,9.58,4.406,76.56
2013,05,01,22,0,0,0,872,11.46,3.738,79.78
2013,05,01,23,0,0,0,873,12.16,3.43,92.7
2013,05,02,00,0,0,0,873,12.09,3.685,81.7
2013,05,02,01,0,0,0,874,15.69,6.344,37.2
2013,05,02,02,0,0,0,874,19.7,5.777,55.88
2013,05,02,03,0,0,0,875,21.54,4.172,58.59
2013,05,02,04,0,0,0,875,25.4,3.196,23.98
2013,05,02,05,0,0,0,875,27.01,4.827,35.53
2013,05,02,06,0,0,0,875,28.16,3.738,51.51
2013,05,02,07,0,0,0,875,30.91,3.345,49.21
2013,05,02,08,90.1,88.1,74.06,876,30.68,3.541,72.17
2013,05,02,09,259.2,328.6,146.4,877,28.79,5.814,80.7
2013,05,02,10,440,489.7,185.7,877,26.26,5.522,78.61
2013,05,02,11,625.8,623.3,206.6,877,22.42,6.154,84.3
2013,05,02,12,744.9,608.1,262.3,877,18.82,6.495,79.88
2013,05,02,13,804,504.9,364.2,876,16.14,6.273,64.24
2013,05,02,14,757.1,386.7,406.9,876,15.75,6.01,54.81
2013,05,02,15,886,576.1,375,875,15.03,5.628,42.48
2013,05,02,16,675.7,329.4,402.5,874,13.69,4.756,38.25
2013,05,02,17,448.1,84.5,386,874,13.23,4.491,34.79
2013,05,02,18,309.6,16.5,301.1,873,11.65,4.923,47.97
2013,05,02,19,269.7,129.1,218.7,873,9.22,4.478,44.43
2013,05,02,20,73.48,0,72.15,873,9.97,3.153,34.64
2013,05,02,21,10.34,0,10.34,873,11.63,2.469,8.15
2013,05,02,22,0,0,0,874,13.35,2.366,325
2013,05,02,23,0,0,0,874,16.93,4.868,315.8
2013,05,03,00,0,0,0,875,20.37,7.928,340
2013,05,03,01,0,0,0,875,22.33,7.232,353.1
2013,05,03,02,0,0,0,875,23.76,5.897,21.46
2013,05,03,03,0,0,0,875,25.31,4.865,23.48
2013,05,03,04,0,0,0,875,26.39,4.189,40.39
2013,05,03,05,0,0,0,875,26.34,4.816,63.66
2013,05,03,06,0,0,0,875,27.11,5.07,69.68
2013,05,03,07,0,0,0,875,28.42,4.653,74.26
2013,05,03,08,91.5,53.51,81.1,875,28.01,5.467,66.17
2013,05,03,09,253.8,305.2,146.9,875,24.83,4.869,90.6
2013,05,03,10,428.7,462.8,188.8,876,21.16,5.521,78.92
2013,05,03,11,589.1,539.5,224.1,875,19.46,5.447,66.97
2013,05,03,12,692.3,520.6,277.2,875,18.34,2.914,84.8
2013,05,03,13,832,609.3,297.9,874,16.74,3.711,79.13
2013,05,03,14,878,655.7,282.5,873,14.64,4.631,80
2013,05,03,15,857,647.1,280.6,872,13.01,5.05,85.2
2013,05,03,16,762.6,604.8,264.7,871,10.89,8.13,61.49
2013,05,03,17,653.3,590.6,231.8,870,10.67,8.14,67.6
2013,05,03,18,469.6,440.1,219.4,870,11.19,8.05,63.39
2013,05,03,19,315.2,380.8,163.2,869,11.24,7.512,59.47
2013,05,03,20,130.4,130,99.5,869,11.53,7.095,56.77
2013,05,03,21,13.59,0,13.57,869,12.74,5.816,61.3
2013,05,03,22,0,0,0,869,14.06,3.976,61.68
2013,05,03,23,0,0,0,869,16.05,2.91,52.55
2013,05,04,00,0,0,0,869,17.39,3.022,44.37
2013,05,04,01,0,0,0,869,18.37,3.094,38.76
2013,05,04,02,0,0,0,869,20.35,2.678,30.66
2013,05,04,03,0,0,0,868,21.64,2.168,15.41
2013,05,04,04,0,0,0,868,23.1,1.455,100.3
2013,05,04,05,0,0,0,868,24.81,2.096,234.9
2013,05,04,06,0,0,0,868,26.48,3.193,234.6
2013,05,04,07,0,0,0,869,26.62,3.747,218.9
2013,05,04,08,81.3,68.54,67.45,869,24.6,3.527,203
2013,05,04,09,256.7,284.7,156.6,869,20.04,4.667,220.7
2013,05,04,10,423.9,424.5,199.9,869,17.48,5.692,237.5
2013,05,04,11,607.6,483.3,281.1,869,15.79,5.091,257.2
2013,05,04,12,707,431.2,362.8,870,13.41,5.94,250.3
2013,05,04,13,685.4,247.9,468.6,869,12.16,5.981,256.1
2013,05,04,14,812,388.9,457.8,869,10.89,5.339,252.5
2013,05,04,15,683.4,207.9,499.2,868,10.27,5.757,273.6
2013,05,04,16,722.4,367.9,417.9,867,9.79,6.417,262.7
2013,05,04,17,393.2,52.52,353.2,867,10.48,6.456,295.4
2013,05,04,18,381.7,133.2,308,867,10.66,4.998,307
2013,05,04,19,303.7,194.6,225.4,867,10.37,5.669,292
2013,05,04,20,92.4,0,91.3,867,9.42,8.17,263
2013,05,04,21,11.48,0,11.48,868,10.58,7.939,259
2013,05,04,22,0,0,0,869,11.84,6.646,247.5
2013,05,04,23,0,0,0,870,12.23,5.666,311.5
2013,05,05,00,0,0,0,870,12.6,2.264,322.3
2013,05,05,01,0,0,0,871,14.47,4.223,295.3
2013,05,05,02,0,0,0,872,21.21,3.345,307.4
2013,05,05,03,0,0,0,872,26.63,3.15,284.4
2013,05,05,04,0,0,0,872,29.19,3.697,262.9
2013,05,05,05,0,0,0,873,30.57,4.488,272.8
2013,05,05,06,0,0,0,873,33.05,4.479,294.6
2013,05,05,07,0,0,0,873,34.35,4.228,272.1
2013,05,05,08,66.33,0,65.93,873,33.91,2.781,236
2013,05,05,09,187,32.32,176.3,874,29.74,3.013,273.6
2013,05,05,10,356.3,244.7,220.1,874,27.74,3.543,297.3
