Source,Location ID,City,State,Country,Latitude,Longitude,Elevation,,,
TMY3,123456,Jinta,GS,China,40.06,98.675,1266,,,
Year,Month,Day,Hour,GHI,DNI ,DIF,AP,RH ,WS ,WD
2014,8,4,10,584.3,643.5,292.8,863.8,33.8,1.3,157.2
2014,8,4,11,733,716.5,332,863.7,26.7,1.475,158.3
2014,8,4,12,836.5,759.5,357.3,863.5,21.9,1.375,169.3
2014,8,4,13,862,741.9,378.3,862.9,15.8,1.075,187.1
2014,8,4,14,854.5,741.9,376.8,862.1,14.8,0.75,216.9
2014,8,4,15,794.3,737.2,350.5,861.4,14.1,0.925,268.2
2014,8,4,16,642.8,622.2,333.8,860.9,13.2,1.425,284.5
2014,8,4,17,475,509.8,288.5,860.7,14.1,1.65,292
2014,8,4,18,290.5,377.4,210.5,861.3,16.5,2.025,291.3
2014,8,4,19,88.8,222.1,79,861.2,15.6,2.325,275.2
2014,8,4,20,13,49.2,12.8,861.3,15.6,3.725,287.2
2014,8,4,21,0,0,0,862,17.3,5.375,316.4
2014,8,4,22,0,0,0,862.7,22.5,5.6,330.7
2014,8,4,23,0,0,0,862.9,24.3,4.6,341.2
2014,8,5,0,0,0,0,862.8,25.3,2.675,356.4
2014,8,5,1,0,0,0,862.8,28.5,0.825,20.5
2014,8,5,2,0,0,0,862.6,31.1,1.3,206.7
2014,8,5,3,0,0,0,862.5,34.5,2.25,226.9
2014,8,5,4,0,0,0,862.8,38.5,2.625,243.1
2014,8,5,5,0,0,0,863.3,38.4,2.45,256
2014,8,5,6,4,49.7,3.8,863.9,38,2.1,261.7
2014,8,5,7,73.5,263.4,59,864.2,38,2.3,258.7
2014,8,5,8,226.8,431.1,146.8,864.4,39.2,2.25,265.5
2014,8,5,9,406.8,556.5,226,864.4,38.5,1.875,296.8
2014,8,5,10,582.3,645.8,290.8,864.3,32.4,1.65,322
2014,8,5,11,731,716.2,331.3,864.4,27.5,1.475,308.7
2014,8,5,12,835.3,759,357.3,864,24.8,1.875,288.2
2014,8,5,13,882.3,775.1,370,863.4,21.3,2.425,291.7
2014,8,5,14,868.3,770.7,366,862.7,20.3,3.05,299
2014,8,5,15,790.5,714.6,364.8,862.2,20.1,3.425,290.3
2014,8,5,16,443.8,374,306.3,861.9,19.5,3.975,279.1
2014,8,5,17,99.8,149.1,96.8,861.7,19.8,4.1,271.3
2014,8,5,18,73.3,165.2,66.8,862.2,24.5,3.7,261.2
2014,8,5,19,113.3,265.7,95.5,862.5,25.2,4.15,247.1
2014,8,5,20,23.5,155.8,21.3,862.2,26.1,4.475,241.2
2014,8,5,21,0,0,0,862.8,28.7,4.4,231.4
2014,8,5,22,0,0,0,863.3,34.2,3.7,218.7
2014,8,5,23,0,0,0,863.4,35.5,3.1,199.7
2014,8,6,0,0,0,0,863.2,36.7,3.175,185.7
2014,8,6,1,0,0,0,863.1,40.5,3.225,180.7
2014,8,6,2,0,0,0,863,41.1,2.95,181.7
2014,8,6,3,0,0,0,862.8,43.8,2.475,181.1
2014,8,6,4,0,0,0,862.9,50,1.925,177
2014,8,6,5,0,0,0,863.3,53.8,1.675,166.9
2014,8,6,6,3.8,49.4,3.5,864.4,58.8,1.95,155.9
2014,8,6,7,72,262.9,57.3,864.5,59,1.925,143.8
2014,8,6,8,235,466.7,143,864.1,53.6,2.025,128.2
2014,8,6,9,422.8,612.6,215.8,864.3,45.7,2.625,119.4
2014,8,6,10,601.3,711.5,268,864.4,36.3,3.575,119.2
2014,8,6,11,750.3,783.4,300.5,864.1,32.1,4.35,114.9
2014,8,6,12,854.3,823.7,323.3,863.8,29.7,4.8,111.2
2014,8,6,13,901.8,840.3,333.3,863.2,25.2,5.15,109.2
2014,8,6,14,887.3,835.1,330.3,862.4,23.8,5.275,109.5
2014,8,6,15,812.8,808.1,314.5,861.6,22.8,5.275,109
2014,8,6,16,686.3,754.9,286.8,861.1,20.7,5.075,109.2
2014,8,6,17,519,644.5,255.8,860.8,19.8,4.75,110.2
2014,8,6,18,283.5,404.4,192,860.2,20.7,4.5,108.7
2014,8,6,19,137.8,309.1,106.5,860.4,21.1,3.725,114.3
2014,8,6,20,24,156.1,21.8,860.5,22.3,3,122.2
2014,8,6,21,0,0,0,860.9,25.4,2.3,118.4
2014,8,6,22,0,0,0,861.4,34.1,2.125,114.8
2014,8,6,23,0,0,0,861.6,39.1,2.05,111
2014,8,7,0,0,0,0,861.8,41.8,2.125,106
2014,8,7,1,0,0,0,861.8,43.8,2.3,99.7
2014,8,7,2,0,0,0,861.8,41.8,2.525,94.7
2014,8,7,3,0,0,0,861.4,41.3,2.775,99.3
2014,8,7,4,0,0,0,861.3,46.3,2.55,112.8
2014,8,7,5,0,0,0,861.7,51.6,1.825,130.4
2014,8,7,6,4,51.2,3.8,862.1,54,1.175,154.1
2014,8,7,7,75.8,292.7,57.3,862.1,54.9,0.6,199.6
2014,8,7,8,206.8,370.9,153.3,862.6,51.3,1.4,294.8
2014,8,7,9,329.5,341.6,255,863.5,42.4,4.075,312.7
2014,8,7,10,471.3,410.1,330.5,864.2,34.2,6.375,317.5
2014,8,7,11,618.5,499.1,386.3,864.6,32.2,7.125,311.2
2014,8,7,12,617.8,441.3,411.3,864.7,30.7,7.65,307
2014,8,7,13,475.8,265.5,412.8,864.4,29.3,7.275,310.5
2014,8,7,14,504.5,281.8,428,864.4,29.4,6.725,312.7
2014,8,7,15,541,344.7,418.8,864.1,30.1,6.525,312.5
2014,8,7,16,510.3,407,362.8,864.1,30.4,6.7,310
2014,8,7,17,427.5,435,284.3,864.3,30.3,6.625,307
2014,8,7,18,158.8,225.5,142.3,864.7,33.2,5.95,302.8
2014,8,7,19,61,197.7,60,865.4,37.1,5.075,300.1
2014,8,7,20,12.8,48.7,12.5,865.3,37.3,3.975,292.2
2014,8,7,21,0,0,0,865.7,37.1,2.8,288.4
2014,8,7,22,0,0,0,866.1,41.1,2.425,284.8
2014,8,7,23,0,0,0,866.5,43.3,2.5,279.5
2014,8,8,0,0,0,0,866.7,44.6,2.675,275
2014,8,8,1,0,0,0,866.9,46.6,2.825,267.9
2014,8,8,2,0,0,0,867.3,47.3,3.2,262
2014,8,8,3,0,0,0,867.4,48.5,3.55,266.2
2014,8,8,4,0,0,0,867.5,52,3.95,278.8
2014,8,8,5,0,0,0,868,53.8,3.625,286.8
2014,8,8,6,3,49.2,3,868.5,51.9,2.325,283.2
2014,8,8,7,63.5,230.7,56.3,868.8,53.2,1.875,288.7
2014,8,8,8,171.8,282.1,145,869.2,55.5,2.05,313.3
2014,8,8,9,253.5,243.4,228.8,869.7,54.7,2.35,328.5
2014,8,8,10,424.8,366,307.3,869.9,47.8,2.15,324.9
2014,8,8,11,551.5,428,378.3,869.7,41.2,2.375,303.6
2014,8,8,12,538,330.7,422.3,869.5,35.2,3.5,293.1
2014,8,8,13,472.8,279.2,397,868.9,27.2,4.75,293.3
2014,8,8,14,680,489.5,426,868.4,24.7,5.45,293
2014,8,8,15,828,856.9,297.8,867.8,23,5.5,291
2014,8,8,16,736,921.8,221.8,867.2,20.9,5.125,289.3
2014,8,8,17,565.3,839,196.3,866.7,17.1,4.5,288
2014,8,8,18,368.3,703.5,158,866.5,13.5,3.675,284.9
2014,8,8,19,174.5,516,95.3,866.3,12.9,2.65,277.3
2014,8,8,20,32.3,208.5,23.3,866.3,14.8,1.75,247.8
2014,8,8,21,0,0,0,866.5,19.5,2.075,208
2014,8,8,22,0,0,0,867,23,2.425,196.9
2014,8,8,23,0,0,0,867.1,27.2,2.15,195.8
2014,8,9,0,0,0,0,867.1,33.8,1.425,194.6
2014,8,9,1,0,0,0,867.2,44,0.8,191.1
2014,8,9,2,0,0,0,867.3,47,0.35,184.6
2014,8,9,3,0,0,0,867.3,46.6,0.225,190.7
2014,8,9,4,0,0,0,867.4,50.1,0.125,187.6
2014,8,9,5,0,0,0,867.3,50.9,0.3,88.6
2014,8,9,6,4.5,54.4,3.8,867.4,48.8,1.075,92.5
2014,8,9,7,88,382.1,53.3,867.8,50.4,1.5,122.9
2014,8,9,8,277,704,111.8,868.3,49.1,1.375,148.8
2014,8,9,9,484.3,882.4,150,868.4,44.3,1.575,132
2014,8,9,10,677.5,981.3,176.8,868.4,30,2.65,112.2
2014,8,9,11,836.8,1041.8,195.8,868,22.8,4.025,107.8
2014,8,9,12,946,1075.3,208.3,867.6,18.9,4.625,110
2014,8,9,13,994.8,1088.8,213.5,866.6,12.6,4.5,109.8
2014,8,9,14,979.3,1084.6,211.8,866,11.6,4.325,106.3
2014,8,9,15,900.8,1062.5,203.5,865.3,10.9,4.25,104.3
2014,8,9,16,767,1017.6,187.8,864.8,8.8,4.325,104
2014,8,9,17,590.3,941.8,165.5,864.3,8,4.35,105.5
2014,8,9,18,388.8,821.6,133,863.5,8.6,4.075,110.5
2014,8,9,19,186,617.5,83.5,863.3,8.9,3.65,113
2014,8,9,20,33.3,230.3,21.5,863.5,10.2,3.025,114
2014,8,9,21,0,0,0,864,12.9,2.7,109.3
2014,8,9,22,0,0,0,864.4,18.5,2.9,106.5
2014,8,9,23,0,0,0,864.8,21.2,3,108.2
2014,8,10,0,0,0,0,865,21,3,112
2014,8,10,1,0,0,0,865.3,20,2.925,115.7
2014,8,10,2,0,0,0,865.2,22.5,2.8,117.7
2014,8,10,3,0,0,0,865.2,24,2.575,119.2
2014,8,10,4,0,0,0,865.2,27.3,2.3,123
2014,8,10,5,0,0,0,865.4,28.8,2.1,127.7
2014,8,10,6,4.8,56.7,3.5,865.6,27.9,2.025,133.2
2014,8,10,7,92.8,439.7,49.5,865.7,28.3,2.05,131.2
2014,8,10,8,274.8,704.3,114.3,865.9,29.6,1.825,134.2
2014,8,10,9,476.3,848.9,159.8,866.1,28.8,1.975,125.2
2014,8,10,10,667.8,950.6,188.3,866.3,21.4,2.775,118.6
2014,8,10,11,826.5,1016.1,206.8,866.2,16.4,4.175,116.9
2014,8,10,12,935,1046.4,223.3,865.8,13.9,5.75,113.9
2014,8,10,13,966.3,1000.5,264.3,865.1,9.1,6.125,109.3
2014,8,10,14,949.3,1009.6,248.5,864.4,8.1,5.775,105.8
2014,8,10,15,890.3,1036.3,215.3,864.2,7.6,5.275,103.7
2014,8,10,16,758,990.4,199.8,863.8,6.2,4.85,106.7
2014,8,10,17,581.3,911.4,176.5,863.3,5.9,4.6,107.8
2014,8,10,18,380,787.3,140.8,862.7,7.1,4.225,105.5
2014,8,10,19,179.3,581.4,86.3,862.6,7.5,3.85,101.8
2014,8,10,20,31,220,20.5,862.8,9.9,3.15,103.2
2014,8,10,21,0,0,0,863.3,10.6,2.775,105
2014,8,10,22,0,0,0,863.8,12.3,2.8,103.2
2014,8,10,23,0,0,0,864.1,14.3,2.825,100.2
2014,8,11,0,0,0,0,864.2,14.9,2.975,99.3
2014,8,11,1,0,0,0,864.4,16.3,2.875,102.7
2014,8,11,2,0,0,0,864.3,17.5,2.5,114.4
2014,8,11,3,0,0,0,864.2,19.9,2.025,134.5
2014,8,11,4,0,0,0,864.2,23.7,1.675,157.8
2014,8,11,5,0,0,0,864.3,28.2,1.3,169
2014,8,11,6,4.3,55.7,3.3,864.7,32.6,1.15,148.6
2014,8,11,7,88.8,415.8,49.8,865,35.2,1.45,139.2
2014,8,11,8,268.5,682.2,114.8,865.3,36.2,1.5,139.5
2014,8,11,9,469,833.5,160.8,865.6,31.4,1.575,127.8
2014,8,11,10,658.8,935.8,189.8,865.6,21.7,2.05,109.6
2014,8,11,11,815.8,999.7,209.5,865.5,14.2,2.825,96.7
2014,8,11,12,923.3,1034.5,222.5,865.3,11.4,3.9,94.6
2014,8,11,13,971.8,1049,228.5,864.7,7.8,4.725,98.3
2014,8,11,14,956,1044.9,226.5,864.3,7.1,4.6,103
2014,8,11,15,877.8,1021,217.3,863.7,6.7,4.175,104.8
2014,8,11,16,744.8,973.2,200.8,863.3,5.6,3.7,103
2014,8,11,17,569.8,891.7,177.5,862.6,5.6,3.325,99.6
2014,8,11,18,371,766.8,141,862,7.1,3.1,94.3
2014,8,11,19,172.5,563.8,84.8,862.2,6.7,2.875,98.9
2014,8,11,20,28.3,215,19,862.1,9,2.475,104.9
2014,8,11,21,0,0,0,862.4,10.1,2.375,101.7
2014,8,11,22,0,0,0,863,12,2.7,93.9
2014,8,11,23,0,0,0,863.2,12,3.075,89
2014,8,12,0,0,0,0,863.1,12.2,3.2,94.4
2014,8,12,1,0,0,0,863.2,13.7,2.75,107.6
2014,8,12,2,0,0,0,863.3,16.6,1.975,123.6
2014,8,12,3,0,0,0,863.3,18.9,1.125,139.1
2014,8,12,4,0,0,0,863.3,22.8,0.575,157.6
2014,8,12,5,0,0,0,863.3,25.3,0.525,182.3
2014,8,12,6,2.5,52.5,2,863.7,28.8,0.75,188.1
2014,8,12,7,59.5,319.7,37.3,864.1,31.8,1.225,187.3
2014,8,12,8,221.3,493.4,124.8,864.1,33.8,1.275,185.4
2014,8,12,9,442.5,712.8,191.3,864.4,29.3,1.1,167.8
2014,8,12,10,627,832.5,224,864.5,21.3,0.9,140.8
2014,8,12,11,781,906.2,246,864.2,16,0.6,109.9
2014,8,12,12,887.5,947,261.5,864,12.9,0.3,60.1
2014,8,12,13,935.8,962.8,269,863.6,8.1,0.175,17
2014,8,12,14,920.3,957.6,266.8,863,7.2,0.075,171.1
2014,8,12,15,843.5,931.4,256.3,862.4,7.1,0.35,183.1
2014,8,12,16,712.3,877.7,236.3,862,7.2,0.8,192.8
2014,8,12,17,539.5,786.3,207.8,861.5,7.3,1.2,200.3
2014,8,12,18,344.3,651,161.3,861.5,7.8,1.65,205.7
2014,8,12,19,156.5,465.9,91.3,861.3,7.9,2.325,206.4
2014,8,12,20,24.3,189.3,18.3,861.1,12.3,3.025,203.7
2014,8,12,21,0,0,0,861.4,14.1,3.675,206.3
2014,8,12,22,0,0,0,861.7,16,3.925,213.7
2014,8,12,23,0,0,0,861.9,17.1,3.35,236
2014,8,13,0,0,0,0,862,19.5,3.2,299.8
2014,8,13,1,0,0,0,862.5,23.6,4.525,332.6
2014,8,13,2,0,0,0,862.8,27.1,5.5,336.4
2014,8,13,3,0,0,0,863.6,31.3,5.8,324.4
2014,8,13,4,0,0,0,864.6,37,6,309.5
2014,8,13,5,0,0,0,865.6,40.7,6.175,307
2014,8,13,6,3,52.5,2.5,866.7,41.7,6.125,312
2014,8,13,7,75.3,335.8,50.8,867.5,43.9,5.55,310.5
2014,8,13,8,223,475.8,137.3,868,47,5.125,306.8
2014,8,13,9,400.8,578.3,215.8,868.3,45.1,4.9,309.2
2014,8,13,10,580.3,678.8,275,868.4,37.8,4.85,316.6
2014,8,13,11,731.3,754.1,311.5,868.3,32.5,5.175,326.3
2014,8,13,12,834.3,791,339,868.2,29.4,5.3,330.5
2014,8,13,13,859,751.8,376.5,867.7,25,4.675,329.8
2014,8,13,14,659.8,494,401,867,23.1,4,329
2014,8,13,15,289,229.9,258.5,866.7,23.1,4.125,324.3
2014,8,13,16,215.8,196.2,213.8,866.4,23.5,4.275,291.5
2014,8,13,17,226,212.5,216.3,866.1,23.6,3.65,261.1
2014,8,13,18,153.8,213.8,144.8,866.5,26.3,3.8,253.7
2014,8,13,19,83.3,246.5,72.5,866.5,29.4,3.35,258.4
2014,8,13,20,15.8,156.1,14.5,866.6,33,2.825,261.3
2014,8,13,21,0,0,0,866.5,35.2,2.05,232
2014,8,13,22,0,0,0,866.7,38.7,2.5,198.1
2014,8,13,23,0,0,0,866.5,44.6,3.2,191.5
2014,8,14,0,0,0,0,866.2,48.7,3.025,192.2
2014,8,14,1,0,0,0,866,52.3,2.05,197.2
2014,8,14,2,0,0,0,866,53.7,0.8,222.8
2014,8,14,3,0,0,0,866.2,55.3,0.925,359.8
2014,8,14,4,0,0,0,866.2,55,1.45,21.4
2014,8,14,5,0,0,0,866.6,52.2,1.5,22
2014,8,14,6,2,49.4,2,867.1,47.6,1.4,31.8
2014,8,14,7,61.8,259.5,49.3,867.3,45.9,0.8,34.4
2014,8,14,8,205,411.1,137,867.7,45.8,0.525,18.9
2014,8,14,9,380.8,529,220,867.8,40.9,1.275,27.4
2014,8,14,10,557,622.7,287.8,867.8,26.8,2.075,50.4
2014,8,14,11,706,695.4,331.3,867.5,22,2.6,76.2
2014,8,14,12,810,738.5,359,866.9,21,2.675,96.3
2014,8,14,13,855.3,755.1,370.8,866.3,18.3,2.675,103.8
2014,8,14,14,837.5,749.2,364.8,865.6,18.2,2.35,105.7
2014,8,14,15,761.8,715.2,348,865,18.2,2.05,130.7
2014,8,14,16,547.8,509.5,320.3,864.5,18,2.475,143.2
2014,8,14,17,165.8,209.4,154.8,864,17.6,2.7,149.7
2014,8,14,18,77.3,146.5,76.5,864,19.3,2.675,160.5
2014,8,14,19,39.8,0,39.8,864.4,20.9,3.8,180
2014,8,14,20,6.5,0,6.5,864.3,24.7,4.275,192.7
2014,8,14,21,0,0,0,864.8,26.4,3.725,201.1
2014,8,14,22,0,0,0,865,29.7,2.675,203.6
2014,8,14,23,0,0,0,865.1,31.5,1.625,203.1
2014,8,15,0,0,0,0,865.1,32.5,0.75,174.2
2014,8,15,1,0,0,0,865.3,36.7,0.625,337.9
2014,8,15,2,0,0,0,865.8,36.6,1.75,312.5
2014,8,15,3,0,0,0,866.3,35,1.675,316.1
2014,8,15,4,0,0,0,866.6,37,1.525,6.6
2014,8,15,5,0,0,0,867,33.3,2.425,49.6
2014,8,15,6,1.5,49.2,1.5,867.4,31.4,3.425,80.7
2014,8,15,7,55.3,234.9,47.3,867.3,33.1,3.275,99.2
2014,8,15,8,194,373.5,135.8,867.6,34,3.25,126.1
2014,8,15,9,363.5,490.1,221.8,867.5,33.8,4.475,131.4
2014,8,15,10,542.3,594.7,290.5,867.3,28.7,5.375,134
2014,8,15,11,691.3,669.5,336.5,866.9,28.6,5.1,135.5
2014,8,15,12,795.3,712.3,366.5,866.3,28.8,4.25,135.6
2014,8,15,13,842.8,728.1,382.3,865.9,26.1,2.925,143.9
2014,8,15,14,828,721.9,379.5,865.5,25.6,2.025,165.7
2014,8,15,15,698.3,604,369.5,865.2,24.8,2.125,187.6
2014,8,15,16,194.8,215.3,141.3,864.8,22.1,2.45,213.1
2014,8,15,17,43.3,0,43.3,865,22,3.925,227.5
2014,8,15,18,96.3,168.8,89.5,866.1,29.3,5.475,219.6
2014,8,15,19,73,168.8,66.3,866.8,33,6.85,211.1
2014,8,15,20,7.3,0,7.3,866.5,37,5.875,198.1
2014,8,15,21,0,0,0,866.8,39.8,5.025,183.9
2014,8,15,22,0,0,0,866.8,45.3,4.275,175.4
2014,8,15,23,0,0,0,867,46.8,3.4,169
2014,8,16,0,0,0,0,866.7,49.9,2.75,162.1
2014,8,16,1,0,0,0,866.5,56.3,2.425,155.1
2014,8,16,2,0,0,0,866.3,61.7,2.2,147.6
2014,8,16,3,0,0,0,866.3,66.6,2.025,144.8
2014,8,16,4,0,0,0,866.3,72.1,2,149.5
2014,8,16,5,0,0,0,866.4,75.9,2.1,154.7
2014,8,16,6,1.3,49.4,1.3,866.2,76,2.2,148.7
2014,8,16,7,51.5,242.6,42.8,866.2,76.2,2.125,153.7
2014,8,16,8,193,383.4,132.5,866.4,68.5,2.1,154.3
2014,8,16,9,369.8,511.4,218,866.6,56.6,2.25,139.2
2014,8,16,10,544.3,604.6,287.8,866.5,42.1,2.95,130.2
2014,8,16,11,692.3,672.3,337,866.2,34.3,3.925,132.8
2014,8,16,12,796.3,713.9,367.8,865.8,30.9,4.35,132
2014,8,16,13,841,728.1,382,865.3,25,4.35,126
2014,8,16,14,800.3,683.2,385.8,864.7,22.9,3.95,126.7
2014,8,16,15,732,669.5,358.8,864.1,21.8,3.3,124
2014,8,16,16,617.5,631.3,317.5,863.5,20.5,2.5,123.8
2014,8,16,17,454.3,538.9,262.3,863.6,20.6,2.35,199.4
2014,8,16,18,206,294.8,159.5,864.1,25.1,4.725,235.1
2014,8,16,19,39.8,49.7,39.3,864.7,33,5.7,237.9
2014,8,16,20,3,0,3,864.2,37.5,4.425,226
2014,8,16,21,0,0,0,864,41.3,3.825,208.6
2014,8,16,22,0,0,0,864.1,48.1,3.55,201.3
2014,8,16,23,0,0,0,863.9,53.8,2.85,198.5
2014,8,17,0,0,0,0,863.9,58,1.725,197.8
2014,8,17,1,0,0,0,863.8,64.4,0.9,184.7
2014,8,17,2,0,0,0,863.8,67.7,0.425,186.7
2014,8,17,3,0,0,0,863.8,69.4,0.525,250.2
2014,8,17,4,0,0,0,864.1,74.7,1.1,270.7
2014,8,17,5,0,0,0,864.5,74.3,1.55,292.4
2014,8,17,6,1.3,49.4,1.3,864.6,68.3,1.75,322.6
2014,8,17,7,50,238.7,42.3,865,62.8,1.8,334.3
2014,8,17,8,175.8,310.7,140,865.8,59.3,1.825,336.6
2014,8,17,9,337.3,432.7,222,866.7,50.9,1.975,359.1
2014,8,17,10,504.3,532.1,294.8,867.1,37.8,2.1,40.3
2014,8,17,11,529.3,406.7,376.3,866.8,32.2,2.575,76.4
2014,8,17,12,481,273.8,415.5,866.2,29.1,3.1,80.2
2014,8,17,13,403,218.5,381.5,865.7,25.6,3.475,75.2
2014,8,17,14,363,211,347.3,865.3,25,3.55,71.7
2014,8,17,15,283.8,202.4,275.8,865,25,3.225,73
2014,8,17,16,148.8,48.7,148.3,864.9,24.7,2.9,75.7
2014,8,17,17,81,0,81,864.7,24.6,2.3,81
2014,8,17,18,54.3,0,54.3,864.7,26.4,1.5,108.7
2014,8,17,19,25.5,0,25.5,865.5,29.8,1.625,193
2014,8,17,20,3,0,3,865.8,36.7,3.525,214.6
2014,8,17,21,0,0,0,866.7,42,5.55,214.7
2014,8,17,22,0,0,0,867.8,52.6,6.35,213.2
2014,8,17,23,0,0,0,868.4,60.1,6.625,208.5
2014,8,18,0,0,0,0,869.1,64.2,6.75,201
2014,8,18,1,0,0,0,869.5,68.1,6.5,193
2014,8,18,2,0,0,0,869.7,69.6,6.3,186.5
2014,8,18,3,0,0,0,869.5,70.9,6.05,184.5
2014,8,18,4,0,0,0,869.4,71.7,5.425,184.8
2014,8,18,5,0,0,0,869.6,71.3,4.675,183
2014,8,18,6,0.5,0,0.5,869.9,69.9,3.925,179.8
2014,8,18,7,22.3,48.4,22,870.1,69.5,3.775,172.9
2014,8,18,8,107,200.6,104.5,870.6,68.5,4.45,166.4
2014,8,18,9,196.8,208.6,189.8,870.9,61.7,5.7,165.6
2014,8,18,10,199,197.7,196.3,870.7,48.6,6.825,168
2014,8,18,11,340,281.6,270,870.6,41.7,6.975,169.7
2014,8,18,12,801.5,757.2,335.5,870.1,37.8,5.9,172.1
2014,8,18,13,913.8,947.8,271.8,869.6,30.7,4.125,178.2
2014,8,18,14,896.3,939.5,269.8,869.2,29,2.675,183.3
2014,8,18,15,799.8,845.2,290.5,868.6,28,2.075,185.5
2014,8,18,16,632,681.9,302,868.2,25.6,2.3,182.4
2014,8,18,17,497,697.5,227,867.6,24.1,2.25,174
2014,8,18,18,319.3,621.9,157.5,867.2,24.8,1.675,155.6
2014,8,18,19,135.3,434.8,82.5,867.4,26.8,2.925,156.9
2014,8,18,20,20.8,188.8,16.5,867.3,33.2,3.85,160.9
2014,8,18,21,0,0,0,867.6,39.7,4.075,168
2014,8,18,22,0,0,0,867.9,48.3,3.825,174.2
2014,8,18,23,0,0,0,867.9,53.7,3.6,181.7
2014,8,19,0,0,0,0,867.9,57.8,3.375,188.2
2014,8,19,1,0,0,0,867.9,62.8,3.075,194.9
2014,8,19,2,0,0,0,867.6,66.4,2.7,202.5
2014,8,19,3,0,0,0,867.5,69.7,2.225,217.9
2014,8,19,4,0,0,0,867.6,76.5,1.95,239.2
2014,8,19,5,0,0,0,867.7,76.4,1.95,252.9
2014,8,19,6,1.8,51.8,1.3,867.6,66.2,1.625,257.4
2014,8,19,7,64.5,322.6,43,867.8,60.1,1.525,255.6
2014,8,19,8,236.3,606.4,111.5,868.1,53.6,1.55,242.7
2014,8,19,9,434.5,785,161.3,868.5,44.4,1.125,253.8
2014,8,19,10,620,892.2,192,868.4,33.8,0.725,302.1
2014,8,19,11,773,964.4,208.5,868.1,29.3,0.725,31.1
2014,8,19,12,878.3,1004.6,218.8,867.8,26.2,1.375,83
2014,8,19,13,924.3,1019.2,224.5,867,19.3,2.375,100.9
2014,8,19,14,906.3,1007.2,226.5,866.2,16.8,3.375,109
2014,8,19,15,807.3,919.2,244,865.4,15.8,4.175,114.9
2014,8,19,16,660.3,810.7,243.5,864.6,15.3,4.775,118.5
2014,8,19,17,473,668.7,220.3,864.1,15.5,5.325,119.5
2014,8,19,18,309.3,620.6,151.8,863.4,17.3,5.925,118.7
2014,8,19,19,137.5,479.9,77.8,863.7,18.9,5.725,118.5
2014,8,19,20,21,201.8,16,863.3,24.8,4.925,121.7
2014,8,19,21,0,0,0,863.4,27.2,4.4,122.3
2014,8,19,22,0,0,0,863.4,29.3,4.075,118.5
2014,8,19,23,0,0,0,864,30.5,3.775,117
2014,8,20,0,0,0,0,863.5,32.5,3.85,108.8
2014,8,20,1,0,0,0,863.2,36.1,3.625,99.1
2014,8,20,2,0,0,0,863.1,38.8,2.975,96.5
2014,8,20,3,0,0,0,863,42.9,2.25,94.5
2014,8,20,4,0,0,0,862.5,49.5,1.825,83.8
2014,8,20,5,0,0,0,862.5,51.1,1.55,68.7
2014,8,20,6,3.8,57.7,3.3,862.6,46.9,1.375,32.8
2014,8,20,7,64.3,333.5,44.8,863.4,47.6,1.6,11.3
2014,8,20,8,156,328.3,125.3,863.9,45.6,1.075,4
2014,8,20,9,204,216.9,193.5,864.6,41.7,0.35,4.4
2014,8,20,10,268.3,209.7,258,864.8,36.3,0.35,206.9
2014,8,20,11,311.5,216.9,293.8,864.7,32.7,1.2,239.9
2014,8,20,12,296.8,212.3,281.8,864.6,30.1,2.1,254.6
2014,8,20,13,214.3,195.6,212,864.3,24.6,2.8,262.6
2014,8,20,14,325,232.3,293,864.2,23.5,3.375,263.7
2014,8,20,15,320,231,289.8,863.8,23.7,3.675,262.2
2014,8,20,16,174.8,197.2,171.5,863.5,24.2,3.625,261.8
2014,8,20,17,125.8,146.5,124.3,863.2,23,3.625,259.7
2014,8,20,18,81.5,48.7,81.5,863,21.7,3.725,255.2
2014,8,20,19,38.3,48.7,38.3,863.3,21.8,3.65,246.6
2014,8,20,20,4.5,0,4.5,863.3,25.3,3.2,240.6
2014,8,20,21,0,0,0,863.6,26.7,2.875,238.3
2014,8,20,22,0,0,0,864,29.2,2.6,238
2014,8,20,23,0,0,0,864.3,34,2.475,237
2014,8,21,0,0,0,0,864.4,36.8,2.3,234
2014,8,21,1,0,0,0,864.4,41.2,2,232.2
2014,8,21,2,0,0,0,864.2,44.2,1.625,233.7
2014,8,21,3,0,0,0,864.1,48.5,1.4,233.1
2014,8,21,4,0,0,0,864.2,54.4,1.2,227.6
2014,8,21,5,0,0,0,864.6,57,1.05,224.7
2014,8,21,6,3.3,55.1,3,864.8,56.5,1.025,222.3
2014,8,21,7,59.5,302.9,44.3,865,58.1,0.525,217.5
2014,8,21,8,151.5,307.5,125,865.4,57.8,0.4,132.7
2014,8,21,9,288.3,327.8,220.3,865.9,50.3,1.275,97.3
2014,8,21,10,523.8,567.4,291.3,866.1,40.9,2.2,100.2
2014,8,21,11,706.5,736.7,307.8,866,36.4,2.375,108
2014,8,21,12,822,818.7,316,865.7,31.3,2.2,106.1
2014,8,21,13,747.8,635.5,374.3,865.3,24,2.075,95.3
2014,8,21,14,743.8,645.8,368,864.8,22,2,89.2
2014,8,21,15,752.5,758.3,317.8,864.2,20.3,2,95
2014,8,21,16,626.5,693.1,290.8,863.9,17.5,2.025,104.3
2014,8,21,17,474.3,659.9,230.5,863.6,18,2.225,113.6
