Year,Month,Day,Hour,GHI,DNI,DIF,AP,RH,WS,WD
2013,03,17,00,0,0,0,905,25.67,4.413,72.6
2013,03,17,01,0,0,0,905,27.99,4.524,66.89
2013,03,17,02,0,0,0,905,28.08,5.054,69.47
2013,03,17,03,0,0,0,905,29.16,5.251,66.47
2013,03,17,04,0,0,0,905,29.88,5.171,90.9
2013,03,17,05,0,0,0,905,31.22,4.396,113.6
2013,03,17,06,0,0,0,905,31.83,5.444,107.6
2013,03,17,07,0,0,0,905,34.35,4.79,104.7
2013,03,17,08,0,0,0,905,34.58,3.852,100.3
2013,03,17,09,73.1,343.8,28.39,906,35.36,2.874,90.5
2013,03,17,10,241.6,643.8,59.37,906,32.2,3.316,59.73
2013,03,17,11,394.8,700.5,84,906,26.37,4.386,141.6
2013,03,17,12,534,773.8,89.1,906,23.77,4.062,147.1
2013,03,17,13,632.5,810,93.3,906,22.27,3.256,158.2
2013,03,17,14,683.5,823,99,905,21.27,2.424,204.5
2013,03,17,15,673.7,798.3,110.2,904,20.08,2.445,233.5
2013,03,17,16,606.2,735.2,126,904,19.3,3.136,235.6
2013,03,17,17,517.8,626.8,168.2,903,18.3,3.734,276.1
2013,03,17,18,289.8,176.9,213.1,902,18.04,5.027,266.3
2013,03,17,19,126.7,48.15,112.2,902,19.25,4.983,257.2
2013,03,17,20,27.09,13.29,25.53,901,20.8,3.587,251.9
2013,03,17,21,0,0,0,901,23.47,1.335,21.11
2013,03,17,22,0,0,0,901,23.75,2.283,60.56
2013,03,17,23,0,0,0,901,21.31,2.928,70.51
2013,03,18,00,0,0,0,900,16.09,3.506,69.24
2013,03,18,01,0,0,0,899,14.18,3.316,65.99
2013,03,18,02,0,0,0,899,12.75,3.156,59.94
2013,03,18,03,0,0,0,899,12.69,2.983,63.3
2013,03,18,04,0,0,0,899,12.12,3.157,74.58
2013,03,18,05,0,0,0,898,23.26,3.543,99.9
2013,03,18,06,0,0,0,898,25.96,3.003,101.7
2013,03,18,07,0,0,0,898,27.16,2.794,72.88
2013,03,18,08,0,0,0,897,31.36,2.66,90.6
2013,03,18,09,52.52,80.5,40.06,897,31.42,2.575,81.7
2013,03,18,10,193.2,166.1,145.4,898,25.98,2.647,106.8
2013,03,18,11,268.4,36.11,252.7,898,22.51,2.886,135.4
2013,03,18,12,366.8,72.78,324.1,898,20.23,2.79,147.5
2013,03,18,13,485,146,386.5,897,18.61,2.221,142.5
2013,03,18,14,549,230.8,383.8,897,16.71,1.865,120.7
2013,03,18,15,596.7,360.7,340.7,896,14.43,2.017,177.5
2013,03,18,16,601,338.3,375.9,895,12.66,2.729,200.2
2013,03,18,17,396.4,132.1,322.8,894,13.03,2.117,244.1
2013,03,18,18,181.7,0,181.7,893,12.97,1.286,256.1
2013,03,18,19,85.7,0,85.7,892,13.52,1.466,329.4
2013,03,18,20,14.71,0,14.71,892,15.47,1.536,340.1
2013,03,18,21,0,0,0,892,19.32,2.018,355.5
2013,03,18,22,0,0,0,892,20.06,2.563,11.57
2013,03,18,23,0,0,0,892,20.27,2.248,42
2013,03,19,00,0,0,0,891,20.86,2.091,44.42
2013,03,19,01,0,0,0,892,22.48,2.037,51.86
2013,03,19,02,0,0,0,892,23.04,1.918,85
2013,03,19,03,0,0,0,892,22.87,2.346,55.35
2013,03,19,04,0,0,0,892,23.65,2.335,49.04
2013,03,19,05,0,0,0,892,22.46,2.825,49.8
2013,03,19,06,0,0,0,892,21.74,2.964,75.27
2013,03,19,07,0,0,0,893,25.82,2.086,62.44
2013,03,19,08,0,0,0,893,27.22,2.373,75.63
2013,03,19,09,66.14,130.7,45.83,894,25.85,3.132,97.5
2013,03,19,10,233.9,459.3,97.2,895,19.91,4.151,116.7
2013,03,19,11,389.8,590.3,120.6,895,16.78,6.575,139.6
2013,03,19,12,527,651.1,146.3,896,16.32,6.433,148.5
2013,03,19,13,624.8,682.9,163.3,896,15.71,7.082,148.8
2013,03,19,14,678.2,704.3,171.1,897,14.47,5.633,162.1
2013,03,19,15,671.4,696.2,173.4,896,13.05,4.082,156.8
2013,03,19,16,604.3,633.4,185.3,896,12.87,3.081,144
2013,03,19,17,486.9,553,176.8,896,12.46,2.851,138
2013,03,19,18,356,441.7,166.2,895,12.3,2.013,104
2013,03,19,19,207.8,286,131.6,896,12.28,1.38,93.6
2013,03,19,20,53.24,13.64,51.15,896,13.67,1.184,74.23
2013,03,19,21,0,0,0,896,18.58,0.495,70.86
2013,03,19,22,0,0,0,896,20.3,1.539,59.64
2013,03,19,23,0,0,0,897,20.37,2.056,52.8
2013,03,20,00,0,0,0,897,21.83,2.218,57.77
2013,03,20,01,0,0,0,897,24.56,2.047,51.87
2013,03,20,02,0,0,0,897,27.38,2.061,54.3
2013,03,20,03,0,0,0,897,28.57,2.321,44.58
2013,03,20,04,0,0,0,897,29.53,3.111,42.55
2013,03,20,05,0,0,0,897,30.07,2.876,49.64
2013,03,20,06,0,0,0,897,29.82,3.061,46.8
2013,03,20,07,0,0,0,897,28.63,3.254,49.54
2013,03,20,08,0,0,0,897,28.9,3.057,53.15
2013,03,20,09,64.24,122.3,44.16,897,26.88,3.019,51.05
2013,03,20,10,235.6,452.7,98.2,897,21.42,2.517,57.39
2013,03,20,11,396.1,587.7,124.7,897,16.5,1.812,99.5
2013,03,20,12,538.7,671.2,142.4,896,15.33,2.586,140.6
2013,03,20,13,629.9,665.4,177,896,14.58,1.984,166.2
2013,03,20,14,679,641.4,214.1,895,14,2.499,198.1
2013,03,20,15,663.5,595.2,235.1,894,13.1,2.329,162.9
2013,03,20,16,596.6,517,252.6,893,11.94,2.443,239.2
2013,03,20,17,482.9,451.4,227.1,893,11.1,2.554,274.6
2013,03,20,18,344.9,375.7,182.4,892,11.01,2.453,245.1
2013,03,20,19,173.9,154,129.3,891,10.81,3.004,252
2013,03,20,20,33.13,0,33.07,891,12.06,2.447,248.7
2013,03,20,21,0,0,0,892,15.5,1.711,306
2013,03,20,22,0,0,0,892,17.52,2.266,34.12
2013,03,20,23,0,0,0,892,21.25,2.392,56.92
2013,03,21,00,0,0,0,892,22.06,3.821,62.43
2013,03,21,01,0,0,0,891,23.77,4.932,64.85
2013,03,21,02,0,0,0,891,29,6.096,62.61
2013,03,21,03,0,0,0,891,29.34,6.514,63.41
2013,03,21,04,0,0,0,891,28.68,7.363,69.42
2013,03,21,05,0,0,0,891,29.29,7.194,88.3
2013,03,21,06,0,0,0,892,25.94,6.192,105.5
2013,03,21,07,0,0,0,892,23.96,4.599,97.4
2013,03,21,08,0,0,0,893,26.36,5.255,91
2013,03,21,09,49.67,0,49.67,893,29.49,5.341,91.5
2013,03,21,10,115.5,0,115.5,894,29.45,5.016,61.62
2013,03,21,11,182.9,0,182.9,894,28.85,5.168,64.4
2013,03,21,12,260.1,0,260,895,25.12,5.263,87.1
2013,03,21,13,303.5,40.25,275,896,22.59,5.015,137
2013,03,21,14,599,447.2,272,896,20.02,4.552,151.8
2013,03,21,15,652.2,579.5,232.8,896,18.55,3.829,165.1
2013,03,21,16,608.7,631.2,186.3,896,17.23,2.642,191.2
2013,03,21,17,504.4,625.8,147.4,896,16.69,2.129,226.8
2013,03,21,18,347.9,494.7,131.5,895,16.52,2.161,250.2
2013,03,21,19,194,341.8,100.5,896,16.71,2.559,247.2
2013,03,21,20,43.56,53.89,35.82,896,18.09,2.527,270.2
2013,03,21,21,0,0,0,897,21.21,2.261,289.4
2013,03,21,22,0,0,0,898,24.62,1.884,8.81
2013,03,21,23,0,0,0,898,27.15,2.128,60.91
2013,03,22,00,0,0,0,898,34.54,2.238,56.29
2013,03,22,01,0,0,0,898,38.23,2.485,60.32
2013,03,22,02,0,0,0,898,38.09,2.499,58.69
2013,03,22,03,0,0,0,898,36.98,3.114,65.07
2013,03,22,04,0,0,0,898,35.95,3.125,61.22
2013,03,22,05,0,0,0,898,33.72,2.903,54.73
2013,03,22,06,0,0,0,898,34.52,2.192,74.94
2013,03,22,07,0,0,0,898,36.47,2.247,51.31
2013,03,22,08,0,0,0,898,35.01,2.127,62.74
2013,03,22,09,76.84,152.8,51.53,898,27.66,2.703,54.2
2013,03,22,10,236,411.3,107.8,899,22.98,2.588,68.6
2013,03,22,11,399.8,567,131.1,899,22.89,2.883,152.8
2013,03,22,12,536.9,637.8,153.6,899,20.95,2.583,174.1
2013,03,22,13,641.3,700.6,157.1,899,19.6,2.49,199.5
2013,03,22,14,692.5,728.7,157.4,898,20.27,3.783,251.4
2013,03,22,15,685.2,718.6,161.7,898,18.73,4.047,264.7
2013,03,22,16,622.4,694.1,154.7,897,17.35,4.081,257
2013,03,22,17,506.8,626.4,146.5,896,16.32,4.048,256.4
2013,03,22,18,359.5,517.3,132.8,895,15.3,4.35,257.5
2013,03,22,19,193.7,342.1,98.1,895,14.96,3.366,272.2
2013,03,22,20,37.56,26.28,33.64,895,17.45,3.261,238.2
2013,03,22,21,0,0,0,895,21.25,0.905,224.6
2013,03,22,22,0,0,0,895,23.99,1.984,49.93
2013,03,22,23,0,0,0,895,24.57,2.632,44
2013,03,23,00,0,0,0,895,25.18,2.833,47.2
2013,03,23,01,0,0,0,895,24.55,2.563,53.38
2013,03,23,02,0,0,0,895,24.46,2.522,65.93
2013,03,23,03,0,0,0,895,26.58,2.858,74.06
2013,03,23,04,0,0,0,895,26.77,2.24,66.38
2013,03,23,05,0,0,0,896,27.53,3.079,38.03
2013,03,23,06,0,0,0,896,26.77,3.093,39.26
2013,03,23,07,0,0,0,896,28.19,2.025,43.22
2013,03,23,08,0,0,0,896,28.68,2.46,50.39
2013,03,23,09,57.35,26.19,52.4,896,26.99,3.14,52.4
2013,03,23,10,207,269.6,115.9,897,22.96,2.517,65.99
2013,03,23,11,391.1,496.6,153.3,897,18.57,1.883,162.8
2013,03,23,12,531.1,593,171.2,897,16.88,1.318,247.8
2013,03,23,13,631.4,644.5,182.8,897,15.65,2.328,237.8
2013,03,23,14,679.7,662.3,190.2,897,14.42,2.065,174.9
2013,03,23,15,671.6,652.8,193.1,896,13.29,2.244,184.5
2013,03,23,16,609.3,624.4,185.8,895,12.56,2.139,195.7
2013,03,23,17,507.1,591,165.4,894,12.37,3.332,228.6
2013,03,23,18,358.6,488.9,141.6,894,12.1,2.447,235.5
2013,03,23,19,199,301.2,114.1,894,12.4,3.522,232.3
2013,03,23,20,45.3,42.78,38.96,894,13.54,2.524,252.3
2013,03,23,21,0,0,0,894,16.56,1.058,304.9
2013,03,23,22,0,0,0,895,19.44,1.834,20.12
2013,03,23,23,0,0,0,895,19.86,2.441,50.11
2013,03,24,00,0,0,0,895,22.12,2.347,48.57
2013,03,24,01,0,0,0,895,24.65,2.894,47.06
2013,03,24,02,0,0,0,895,24.24,1.941,69.05
2013,03,24,03,0,0,0,895,25.56,2.228,46.54
2013,03,24,04,0,0,0,895,26.43,1.969,51.65
2013,03,24,05,0,0,0,895,21.75,2.494,54.77
2013,03,24,06,0,0,0,895,21.14,2.86,68.56
2013,03,24,07,0,0,0,896,20.02,3.914,86.4
2013,03,24,08,0,0,0,896,20.53,2.948,90.5
2013,03,24,09,56.37,0,55.46,896,19.23,3.127,66.25
2013,03,24,10,177,25.72,169.1,897,17.36,3.282,67.72
2013,03,24,11,151,0,151,897,22.28,2.767,267.5
2013,03,24,12,199.2,0,199.2,897,20.01,2.561,288.3
2013,03,24,13,283.3,0,283,897,17.17,4.033,274.3
2013,03,24,14,493.3,80.5,433.4,897,13.86,4.781,268.9
2013,03,24,15,374.6,25.34,355.7,896,12.98,4.919,259.9
2013,03,24,16,487,198.8,354.8,896,11.57,4.479,264.5
2013,03,24,17,201.9,19.19,189.9,896,25.33,6.082,68.08
2013,03,24,18,72.54,0,72.54,896,36.34,6.796,61.34
2013,03,24,19,78.26,14.81,73.96,896,41.33,5.908,62.29
2013,03,24,20,28.56,0,28.56,896,35.76,6.075,68.14
2013,03,24,21,0,0,0,896,35.69,5.942,64.4
2013,03,24,22,0,0,0,897,33.19,5.833,60.3
2013,03,24,23,0,0,0,898,30.93,4.994,62.13
2013,03,25,00,0,0,0,899,29.76,5.698,73.4
2013,03,25,01,0,0,0,900,31.57,4.839,73.79
2013,03,25,02,0,0,0,900,30.41,4.393,72.69
2013,03,25,03,0,0,0,900,30.31,4.051,88.9
2013,03,25,04,0,0,0,900,52.03,2.654,108.4
2013,03,25,05,0,0,0,901,67.27,4.534,110.8
2013,03,25,06,0,0,0,901,62.74,4.927,106.4
2013,03,25,07,0,0,0,902,60.89,3.052,76.25
2013,03,25,08,0,0,0,903,57.11,3.096,83.5
2013,03,25,09,94.8,209.6,57.33,903,49.53,3.217,88.9
2013,03,25,10,267.1,497.9,102.4,904,39.41,3.485,92.9
2013,03,25,11,433.8,648.6,117,904,34.38,2.807,116.3
2013,03,25,12,572.2,714.3,131.9,904,30.08,2.772,170.1
2013,03,25,13,676,773.9,129.7,904,27.37,2.716,166.2
2013,03,25,14,728.1,803,126.9,903,24.83,1.741,143.9
2013,03,25,15,720.6,801,126.2,902,23.22,1.945,210.6
2013,03,25,16,656.7,778.1,122.6,901,20.53,2.212,259.4
2013,03,25,17,540.8,707.7,125.7,900,18.36,2.026,276
2013,03,25,18,394.9,631.6,111.8,900,17.07,2.165,262.8
2013,03,25,19,228.8,507.4,84.5,899,16.48,2.321,254.6
2013,03,25,20,63.12,174.6,38.7,899,16.85,3.107,265.5
2013,03,25,21,0,0,0,899,21.44,1.783,258
2013,03,25,22,0,0,0,899,24.7,1.739,320.9
2013,03,25,23,0,0,0,899,27.17,2.089,42.28
2013,03,26,00,0,0,0,899,27.98,1.847,52.14
2013,03,26,01,0,0,0,899,28.85,1.821,52.6
2013,03,26,02,0,0,0,899,30.5,1.322,57.83
2013,03,26,03,0,0,0,899,31.41,1.356,53.89
2013,03,26,04,0,0,0,899,32.38,2.068,50.57
2013,03,26,05,0,0,0,898,32.53,2.643,46.85
2013,03,26,06,0,0,0,898,32.46,2.038,52.61
2013,03,26,07,0,0,0,898,32.37,1.839,64.11
2013,03,26,08,0,0,0,898,34.14,2.124,68.6
2013,03,26,09,97.8,163.1,67.08,899,32.37,1.794,65.49
2013,03,26,10,263.3,404.3,127.4,899,25.84,3.148,113.4
2013,03,26,11,421.9,526.1,161.9,899,22.22,3.496,124.7
2013,03,26,12,576.9,647.5,173.8,899,19.93,2.465,147.5
2013,03,26,13,673.2,703.4,173.5,899,19.41,2.359,228.7
2013,03,26,14,725.6,718.7,184.5,899,18.52,2.655,234.4
2013,03,26,15,731.3,688.6,217.6,898,17.49,2.572,261.2
2013,03,26,16,650.6,667,190.4,897,16.3,2.809,257.2
2013,03,26,17,503.3,557.3,170.7,897,15.3,2.639,263.2
2013,03,26,18,337.3,346.8,179.6,896,15,2.382,265.3
2013,03,26,19,219.9,224.6,156.3,896,14.93,2.326,271.8
2013,03,26,20,77.58,56.49,68.89,896,15.64,2.32,262.5
2013,03,26,21,0,0,0,896,18.33,1.137,289
2013,03,26,22,0,0,0,896,21.77,1.832,4.39
2013,03,26,23,0,0,0,897,23.04,2.608,29.48
2013,03,27,00,0,0,0,897,23.84,2.469,46.21
2013,03,27,01,0,0,0,896,25.01,1.73,55.04
2013,03,27,02,0,0,0,896,25.84,2.002,66.59
2013,03,27,03,0,0,0,897,26.85,1.721,60.41
2013,03,27,04,0,0,0,896,28.05,1.723,59.43
2013,03,27,05,0,0,0,896,28.26,1.65,53.07
2013,03,27,06,0,0,0,896,27.79,2.091,48.78
2013,03,27,07,0,0,0,896,29.51,2.304,79.56
2013,03,27,08,0,0,0,897,29.07,3.119,83.8
2013,03,27,09,102,246.1,56.88,897,26.43,2.666,80.5
2013,03,27,10,279.6,541.6,95.4,897,20.45,3.423,118.6
2013,03,27,11,441.6,656.2,114.7,898,18.14,4.509,134.2
2013,03,27,12,573.9,699.2,135.6,898,16.61,4.481,144.6
2013,03,27,13,671.3,731.3,148.4,898,15.4,4.333,155.5
2013,03,27,14,719.9,733.1,164.7,898,14.62,3.918,188
2013,03,27,15,709.6,720.1,169.2,898,13.62,3.71,218.6
2013,03,27,16,640.7,677,170.4,897,12.88,2.462,249.2
2013,03,27,17,527.9,627,155.5,897,12.35,2.492,264.6
2013,03,27,18,378.9,540.4,132.6,897,11.95,2.443,246.9
2013,03,27,19,218.7,394.3,103.3,897,12.2,2.987,241.5
2013,03,27,20,64.91,119.9,46.82,898,12.62,2.867,221.3
2013,03,27,21,0,0,0,898,15.25,1.313,198.5
2013,03,27,22,0,0,0,899,18.08,1.689,66.08
2013,03,27,23,0,0,0,899,22.74,1.896,58.77
2013,03,28,00,0,0,0,899,23.75,2.602,62.32
2013,03,28,01,0,0,0,899,23.39,3.033,55.4
2013,03,28,02,0,0,0,899,23.95,3.129,56.71
2013,03,28,03,0,0,0,899,23.78,3.005,59.56
2013,03,28,04,0,0,0,899,24.71,3.027,52.26
2013,03,28,05,0,0,0,899,25.24,2.999,74.85
2013,03,28,06,0,0,0,899,23.16,2.827,100.8
2013,03,28,07,0,0,0,899,22.51,2.115,70.34
2013,03,28,08,0,0,0,899,23.99,1.799,60.71
2013,03,28,09,57.2,56.78,44.07,900,23.88,2.092,78.44
2013,03,28,10,231.9,207.9,168,900,21.1,3.078,77.6
2013,03,28,11,266.6,33.91,248.7,900,20.86,3.772,81
2013,03,28,12,460.2,185.8,341,900,16.2,4.189,127.7
2013,03,28,13,643.6,565.7,235,900,14.93,5.339,138.4
2013,03,28,14,698.2,517.6,304.2,899,14.41,4.668,180.6
2013,03,28,15,673.3,340.4,416.9,899,14.42,4.101,241.5
2013,03,28,16,388.3,42.82,357.3,898,15.09,3.392,249.6
2013,03,28,17,273.5,0,271.1,898,15.61,4.911,258.7
2013,03,28,18,244.6,66.23,217,897,15.2,6.524,263.7
2013,03,28,19,120.9,11.94,117.1,897,14.97,5.781,251.3
2013,03,28,20,34.72,0,34.72,898,16.9,1.496,251.9
2013,03,28,21,0,0,0,898,25.73,2.827,68.15
2013,03,28,22,0,0,0,898,25.9,3.616,72.49
2013,03,28,23,0,0,0,898,25.27,3.466,68.71
2013,03,29,00,0,0,0,898,26.39,3.883,65.36
2013,03,29,01,0,0,0,898,28.09,3.597,63.86
2013,03,29,02,0,0,0,898,28.44,3.197,63.44
2013,03,29,03,0,0,0,898,26.23,3.112,89.9
2013,03,29,04,0,0,0,898,29.4,2.643,73.34
2013,03,29,05,0,0,0,897,29.81,2.504,67.52
2013,03,29,06,0,0,0,897,28.9,2.624,83.6
2013,03,29,07,0,0,0,897,30.88,0.989,136.9
2013,03,29,08,0,0,0,897,32.43,1.99,95.5
2013,03,29,09,55.38,0,55.38,898,32.27,1.901,95.1
2013,03,29,10,196.5,140.5,140.7,898,29.16,3.002,132
2013,03,29,11,416.7,473.9,172.6,898,26.79,3.924,129.1
2013,03,29,12,565,617,171.6,898,25.55,4.937,154.5
2013,03,29,13,669.9,680.4,176.8,898,23.57,4.554,150.5
2013,03,29,14,717.3,699.3,181.5,897,21.11,3.748,149
2013,03,29,15,708.3,698,178.8,897,19.1,2.671,181.2
2013,03,29,16,642.8,664.4,176,896,17.85,1.874,2.568
2013,03,29,17,530.6,602.6,168,896,17.5,2.792,273.9
2013,03,29,18,362.8,427.3,161.6,896,17.37,2.392,264.6
2013,03,29,19,204,207.1,140.4,896,17.55,3.063,289.2
2013,03,29,20,68.27,27.36,63.56,896,18.3,2.982,274.8
2013,03,29,21,0,0,0,896,20.59,1.85,230.4
2013,03,29,22,0,0,0,897,20.16,3.102,71.76
2013,03,29,23,0,0,0,897,20.9,2.761,62.66
2013,03,30,00,0,0,0,898,22.39,2.374,59.56
2013,03,30,01,0,0,0,898,23.42,2.974,70.69
2013,03,30,02,0,0,0,898,24.17,3.764,91.4
2013,03,30,03,0,0,0,897,25.33,2.199,70
2013,03,30,04,0,0,0,897,27.8,2.149,48.06
2013,03,30,05,0,0,0,897,29.29,3.097,42.31
2013,03,30,06,0,0,0,897,30.02,3.156,44.01
2013,03,30,07,0,0,0,897,29.97,2.79,52.38
2013,03,30,08,5.03,0,5.029,898,29.85,2.617,50.52
2013,03,30,09,82.9,50.85,71.4,898,29.53,2.45,47.21
2013,03,30,10,253,183.5,188.3,899,24.22,1.857,98.7
2013,03,30,11,334.6,105.6,281.3,899,22.18,2.642,251
2013,03,30,12,510.8,324.6,301.7,899,20.19,2.017,265
2013,03,30,13,497.3,198.8,352.9,899,17.23,1.863,218.6
2013,03,30,14,459,54.41,417.1,898,16.74,2.708,197.3
2013,03,30,15,686.1,387.3,390.4,898,16.02,2.282,224.1
2013,03,30,16,574.8,289.8,371.8,897,15.61,2.353,281.3
2013,03,30,17,514,344.7,307.1,896,14.79,2.185,287.6
2013,03,30,18,368.9,297.4,227.2,896,14.6,2.463,273.2
2013,03,30,19,209.2,147.9,165.9,896,14.46,4.048,254
2013,03,30,20,69.04,21.15,65.24,896,14.95,3.968,236.6
2013,03,30,21,0,0,0,896,17.09,1.456,189.7
2013,03,30,22,0,0,0,897,19.66,2.21,68.57
2013,03,30,23,0,0,0,897,21.66,3.77,66.53
2013,03,31,00,0,0,0,897,22.97,3.902,59.77
2013,03,31,01,0,0,0,897,23.95,4.392,65.89
2013,03,31,02,0,0,0,897,25.06,4.347,64.67
2013,03,31,03,0,0,0,898,26.4,3.851,65.96
2013,03,31,04,0,0,0,898,27.95,3.45,90.6
2013,03,31,05,0,0,0,898,27.26,3.962,86.4
2013,03,31,06,0,0,0,898,28.95,4.782,98.8
2013,03,31,07,0,0,0,899,29.72,4.489,102.9
2013,03,31,08,7.544,0,7.452,900,27.93,5.139,88
2013,03,31,09,119.4,275.8,64.73,900,28.54,4.955,92.7
2013,03,31,10,290.4,510.1,106.2,901,23.31,6.08,105.9
2013,03,31,11,451.4,624.4,126.8,902,24.02,8.88,136.1
2013,03,31,12,592.2,709.3,133.4,902,22.78,6.783,140.8
2013,03,31,13,690.2,748.6,140.8,902,21.39,6.436,151.2
2013,03,31,14,737.1,758,149.8,901,19.04,4.997,155.7
2013,03,31,15,730.4,756.5,150.4,901,16.49,3.992,157.5
2013,03,31,16,667,735.2,145,900,14.13,2.856,202.2
2013,03,31,17,553.1,688.1,134.1,899,12.86,2.366,204.2
2013,03,31,18,403.1,601.1,120.4,899,12.63,1.751,269.2
2013,03,31,19,238.9,466.5,96.2,899,13.01,2.471,261.1
2013,03,31,20,72.76,157.5,47.8,899,13.6,2.485,274.2
2013,03,31,21,0,0,0,899,16.09,1.104,324.3
2013,03,31,22,0,0,0,900,18.34,1.684,52.17
2013,03,31,23,0,0,0,900,20.43,2.238,44.8
2013,04,01,00,0,0,0,900,23.51,2.515,57.06
2013,04,01,01,0,0,0,900,23.44,1.904,51.5
2013,04,01,02,0,0,0,900,24.74,2.797,43.5
2013,04,01,03,0,0,0,900,25.05,2.958,43.49
2013,04,01,04,0,0,0,900,24.91,3.298,42.52
2013,04,01,05,0,0,0,900,25.11,3.247,45.68
2013,04,01,06,0,0,0,900,24.73,3.059,46.65
2013,04,01,07,0,0,0,900,23.82,2.985,45.71
2013,04,01,08,9.85,9.58,9.07,900,22.67,3.313,45.23
2013,04,01,09,129.2,330.2,63.83,900,19.71,2.786,49.77
2013,04,01,10,302.2,545.7,102.2,900,15.75,2.413,61.31
2013,04,01,11,459.7,647.2,119.8,900,14.31,1.602,53.2
2013,04,01,12,602.5,728.2,128.1,900,13.21,2.741,200.9
2013,04,01,13,703.8,768.3,136.4,900,12.29,2.131,191.3
2013,04,01,14,753.7,791.5,137,899,10.16,1.838,156.7
2013,04,01,15,746.7,794.3,134.5,898,8.02,2.602,177.2
2013,04,01,16,681.8,770.8,131.6,897,7.397,2.574,194.1
2013,04,01,17,566.7,724.8,122.9,896,7.261,2.439,253.5
2013,04,01,18,416.3,645,111.1,896,7.169,2.142,177.3
2013,04,01,19,248.3,521.3,87.7,895,7.022,2.41,239.7
2013,04,01,20,80.9,222.2,46.5,895,7.659,2.364,218.7
2013,04,01,21,0,0,0,895,9.64,1.683,286.3
2013,04,01,22,0,0,0,895,11.99,2.309,9.6
2013,04,01,23,0,0,0,896,13.47,2.762,40.6
2013,04,02,00,0,0,0,895,14.04,2.373,44.52
2013,04,02,01,0,0,0,895,15.24,2.397,64.59
2013,04,02,02,0,0,0,895,17.38,3.649,63.73
2013,04,02,03,0,0,0,894,23.65,4.44,62.05
2013,04,02,04,0,0,0,894,26.93,4.875,64.64
2013,04,02,05,0,0,0,895,27.72,4.884,61.97
2013,04,02,06,0,0,0,894,28.38,5.649,66.08
2013,04,02,07,0,0,0,895,29.1,4.7,62.97
2013,04,02,08,12.86,0,12.72,895,30.07,5.549,69.22
2013,04,02,09,119.1,136,92,896,31.32,6.305,76.28
2013,04,02,10,278.6,370.2,135.6,896,31.07,5.471,70.92
2013,04,02,11,461.1,587.1,149.5,896,27.41,4.321,60.93
2013,04,02,12,599.1,663.8,163.4,896,22.04,4.133,58.74
2013,04,02,13,692.7,698.6,173.9,895,15.57,3.043,54.45
2013,04,02,14,731.6,666.9,209.3,895,12.13,2.097,238.5
2013,04,02,15,711.1,562.9,274.6,894,11.46,2.862,242.8
2013,04,02,16,612,426.2,304.1,893,10.9,3.29,236.4
2013,04,02,17,447.4,285.5,267.1,892,10.93,3.765,239.3
2013,04,02,18,270,67.06,242.4,892,11.54,4.065,252.5
2013,04,02,19,125.6,20.96,117.6,892,11.45,3.306,277.4
2013,04,02,20,43.01,0,43,891,11.44,2.391,296.7
2013,04,02,21,0,0,0,891,19,2.215,24.68
2013,04,02,22,0,0,0,892,27.87,4.328,53.8
2013,04,02,23,0,0,0,892,29.98,4.306,59.62
2013,04,03,00,0,0,0,893,32.91,3.741,66.06
2013,04,03,01,0,0,0,893,37.34,4.333,68.35
2013,04,03,02,0,0,0,893,32.86,4.106,64.67
2013,04,03,03,0,0,0,894,31.57,4.885,68.77
2013,04,03,04,0,0,0,894,31.49,4.274,62.36
2013,04,03,05,0,0,0,895,35.59,4.132,59.44
2013,04,03,06,0,0,0,896,61.18,5.007,53.9
2013,04,03,07,0,0,0,897,78.84,4.42,63.82
2013,04,03,08,0,0,0,896,59.74,5.357,70.42
2013,04,03,09,57.21,0,57.21,896,49.71,4.702,69.64
2013,04,03,10,146.5,0,146.1,896,47.39,4.586,66.05
2013,04,03,11,227.1,8.17,222.8,897,41.73,6.121,71
2013,04,03,12,296.4,0,295.7,897,38.6,6.567,70.31
2013,04,03,13,298.5,0,297.9,898,32.76,6.255,71.62
2013,04,03,14,212,0,212,898,49.35,5.579,55.75
2013,04,03,15,205.9,0,205.9,898,50.18,4.932,57.74
2013,04,03,16,399.9,50.25,364.4,899,41.86,3.96,51.43
2013,04,03,17,335.9,55.42,301.4,898,37.54,3.537,51.47
2013,04,03,18,218,7.351,214.7,898,37.84,3.826,43.36
2013,04,03,19,113.7,0,113.7,898,37.88,4.9,42.56
2013,04,03,20,40.4,0,40.38,899,67.44,5.467,35.73
2013,04,03,21,0,0,0,899,40.07,3.943,63.07
2013,04,03,22,0,0,0,900,33.12,4.362,62.96
2013,04,03,23,0,0,0,900,28.49,4.576,66.36
2013,04,04,00,0,0,0,901,24.01,4.433,54.43
2013,04,04,01,0,0,0,901,21.45,4.183,61.41
2013,04,04,02,0,0,0,901,22.13,3.922,59.59
2013,04,04,03,0,0,0,902,23.32,3.937,61.2
2013,04,04,04,0,0,0,902,26.26,3.352,64.35
2013,04,04,05,0,0,0,902,27.08,3.864,74.72
2013,04,04,06,0,0,0,903,46.08,2.617,126.3
2013,04,04,07,0,0,0,904,56.14,2.357,97.9
2013,04,04,08,17.17,85.5,9.96,904,35.99,2.243,65.6
2013,04,04,09,174.4,617.3,48,905,34.9,2.261,6.834
2013,04,04,10,355.7,760.3,66.24,906,35.79,1.9,291.1
